s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"SPD";12;{"enchanted":false,"gvalue":3};"HP%";17;{"enchanted":false,"gvalue":10};"DEF%";15;{"enchanted":true,"gvalue":6};"CRate";21;{"enchanted":false,"gvalue":0};"row_917";917;37318186500;81;81;"Garo *";"Garo *";false;103.57;"Vampire";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";"-";"-";15;"-";17;"-";12;21;"Legend";103.57
"ATK%";13;{"enchanted":false,"gvalue":5};"SPD";11;{"enchanted":true,"gvalue":3};"CRate";19;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"row_918";918;25779084751;81;81;"Garo *";"Garo *";false;86.61;"Vampire";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";4;13;"-";"-";"-";"-";11;19;"Hero";86.61
"CDmg";14;{"enchanted":false,"gvalue":0};"ATK%";20;{"enchanted":true,"gvalue":7};"SPD";13;{"enchanted":false,"gvalue":4};"CRate";11;{"enchanted":false,"gvalue":0};"row_919";919;38261011764;81;81;"Garo *";"Garo *";true;96.43;"Vampire";5;6;12;"HP flat";1800;"";0;0;"-";14;"-";"-";20;"-";"-";"-";"-";13;11;"Legend";96.43
"CDmg";18;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":true,"gvalue":3};"HP%";13;{"enchanted":false,"gvalue":5};"row_920";920;38221533770;81;81;"Garo *";"Garo *";false;91.71;"Nemesis";6;6;12;"ATK%";47;"HP flat";232;0;"-";18;"-";"-";"-";"-";"-";13;"-";9;11;"Hero";91.71
"ATK%";22;{"enchanted":false,"gvalue":7};"SPD";9;{"enchanted":false,"gvalue":3};"CRate";16;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":true,"gvalue":0};"row_921";921;26087716719;82;82;"Laika *";"Laika *";false;94.52;"Nemesis";1;6;15;"ATK flat";160;"HP flat";237;0;"-";7;"-";"-";22;"-";"-";"-";"-";9;16;"Hero";94.52
"CRate";10;{"enchanted":false,"gvalue":0};"ATK%";12;{"enchanted":true,"gvalue":5};"CDmg";17;{"enchanted":false,"gvalue":0};"ATK flat";42;{"enchanted":false,"gvalue":22};"row_922";922;37372063829;82;82;"Laika *";"Laika *";false;83.18;"Violent";2;6;15;"SPD";42;"";0;0;"-";17;42;"-";12;"-";"-";"-";"-";"-";10;"Hero";83.18
"CRate";16;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"RES";5;{"enchanted":false,"gvalue":0};"row_923";923;24292002326;82;82;"Laika *";"Laika *";false;77.08;"Violent";3;6;15;"DEF flat";160;"";0;0;5;7;"-";"-";"-";"-";"-";"-";"-";9;16;"Hero";77.08
"CRate";16;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":true,"gvalue":6};"ATK%";12;{"enchanted":false,"gvalue":6};"HP flat";591;{"enchanted":false,"gvalue":394};"row_924";924;38063524119;82;82;"Laika *";"Laika *";false;85.57;"Violent";4;6;15;"CDmg";80;"DEF flat";16;0;"-";"-";"-";"-";12;"-";"-";13;591;"-";16;"Rare";85.57
"CDmg";18;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"ATK%";16;{"enchanted":true,"gvalue":7};"row_925";925;37746020206;82;82;"Laika *";"Laika *";false;87.71;"Nemesis";5;6;12;"HP flat";1800;"";0;0;"-";18;"-";"-";16;"-";"-";7;"-";"-";11;"Hero";87.71
"HP%";8;{"enchanted":false,"gvalue":0};"CRate";23;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":false,"gvalue":5};"RES";7;{"enchanted":false,"gvalue":0};"row_926";926;37386932638;82;82;"Laika *";"Laika *";false;85.42;"Violent";6;6;15;"ATK%";63;"";0;0;7;"-";"-";"-";"-";10;"-";8;"-";"-";23;"Hero";85.42
"CRate";5;{"enchanted":false,"gvalue":0};"SPD";23;{"enchanted":false,"gvalue":3};"ACC";9;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":true,"gvalue":0};"row_927";927;37384076099;83;83;"Juno *";"Juno *";false;84.23;"Revenge";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";9;"-";"-";"-";8;"-";23;5;"Legend";84.23
"ACC";6;{"enchanted":false,"gvalue":0};"DEF%";16;{"enchanted":true,"gvalue":6};"ATK%";20;{"enchanted":false,"gvalue":7};"HP%";33;{"enchanted":false,"gvalue":8};"row_928";928;37635337605;83;83;"Juno *";"Juno *";false;107.44;"Destroy";2;6;15;"SPD";42;"CRate";4;0;"-";"-";"-";6;20;16;"-";33;"-";"-";"-";"Legend";107.44
"ACC";15;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":4};"DEF%";11;{"enchanted":true,"gvalue":4};"HP%";37;{"enchanted":false,"gvalue":6};"row_929";929;32019225849;83;83;"Juno *";"Juno *";false;103.87;"Destroy";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";15;"-";11;"-";37;"-";10;"-";"Legend";103.87
"HP%";24;{"enchanted":false,"gvalue":4};"CDmg";12;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"DEF flat";25;{"enchanted":false,"gvalue":13};"row_930";930;31228648478;83;83;"Juno *";"Juno *";false;79.21;"Revenge";4;6;15;"CRate";58;"";0;0;"-";12;"-";6;"-";"-";25;24;"-";"-";"-";"Hero";79.21
"DEF%";15;{"enchanted":false,"gvalue":7};"SPD";20;{"enchanted":false,"gvalue":4};"HP%";17;{"enchanted":true,"gvalue":6};"ATK%";15;{"enchanted":false,"gvalue":7};"row_931";931;31183749868;83;83;"Juno *";"Juno *";false;101.49;"Revenge";5;6;15;"HP flat";2448;"";0;0;"-";"-";"-";"-";15;15;"-";17;"-";20;"-";"Rare";101.49
"RES";6;{"enchanted":false,"gvalue":0};"DEF%";26;{"enchanted":false,"gvalue":5};"HP flat";729;{"enchanted":false,"gvalue":364};"DEF flat";41;{"enchanted":false,"gvalue":22};"row_932";932;32219137347;83;83;"Juno *";"Juno *";false;84.5;"Revenge";6;6;15;"HP%";63;"SPD";5;0;6;"-";"-";"-";"-";26;41;"-";729;"-";"-";"Rare";84.5
"ATK%";29;{"enchanted":false,"gvalue":7};"HP%";13;{"enchanted":false,"gvalue":5};"CDmg";16;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":true,"gvalue":4};"row_933";933;38043567103;84;84;"Vanessa *";"Vanessa *";false;109.78;"Fight";1;6;12;"ATK flat";118;"CRate";6;0;"-";16;"-";"-";29;"-";"-";13;"-";11;"-";"Legend";109.78
"HP flat";184;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":0};"ACC";24;{"enchanted":false,"gvalue":0};"";0;{};"row_934";934;37875905407;84;84;"Vanessa *";"Vanessa *";false;69.61;"Shield";2;6;9;"HP%";38;"";0;0;"-";"-";"-";24;"-";12;"-";"-";184;"-";"-";"Hero";76.75
"SPD";12;{"enchanted":false,"gvalue":0};"CDmg";16;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"row_935";935;35971016214;84;84;"Vanessa *";"Vanessa *";false;78.23;"Fight";3;6;9;"DEF flat";94;"ACC";8;0;"-";16;"-";"-";"-";"-";"-";"-";"-";12;4;"Hero";85.37
"SPD";10;{"enchanted":false,"gvalue":0};"ATK flat";14;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":false,"gvalue":0};"";0;{};"row_936";936;31167667522;84;84;"Vanessa *";"Vanessa *";false;54.92;"Fight";4;5;9;"HP%";29;"";0;0;"-";"-";14;"-";13;"-";"-";"-";"-";10;"-";"Hero";62.07
"ACC";5;{"enchanted":false,"gvalue":0};"DEF flat";48;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_937";937;31987387911;84;84;"Vanessa *";"Vanessa *";false;67.2;"Fight";5;6;9;"HP flat";1440;"";0;0;"-";"-";"-";5;"-";14;48;"-";"-";"-";5;"Legend";74.35
"ATK%";5;{"enchanted":false,"gvalue":0};"SPD";25;{"enchanted":false,"gvalue":4};"ACC";5;{"enchanted":false,"gvalue":0};"DEF flat";12;{"enchanted":false,"gvalue":0};"row_938";938;37229140910;84;84;"Vanessa *";"Vanessa *";false;76.55;"Shield";6;6;12;"RES";48;"";0;0;"-";"-";"-";5;5;"-";12;"-";"-";25;"-";"Hero";76.55
"SPD";9;{"enchanted":false,"gvalue":3};"HP%";31;{"enchanted":false,"gvalue":5};"ATK%";10;{"enchanted":false,"gvalue":4};"CRate";5;{"enchanted":false,"gvalue":0};"row_939";939;37243544239;85;85;"Khmun *";"Khmun *";false;88.99;"Vampire";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";"-";10;"-";"-";31;"-";9;5;"Hero";88.99
"ATK%";18;{"enchanted":false,"gvalue":6};"CRate";4;{"enchanted":false,"gvalue":0};"HP%";27;{"enchanted":false,"gvalue":6};"DEF%";14;{"enchanted":true,"gvalue":7};"row_940";940;21692366093;85;85;"Khmun *";"Khmun *";false;96.37;"Fatal";2;6;15;"SPD";42;"ATK flat";18;0;"-";"-";"-";"-";18;14;"-";27;"-";"-";4;"Hero";96.37
"ACC";7;{"enchanted":false,"gvalue":0};"HP%";32;{"enchanted":false,"gvalue":5};"HP flat";657;{"enchanted":false,"gvalue":354};"SPD";8;{"enchanted":true,"gvalue":3};"row_941";941;37280298240;85;85;"Khmun *";"Khmun *";false;86.32;"Destroy";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";7;"-";"-";"-";32;657;8;"-";"Hero";86.32
"HP flat";473;{"enchanted":false,"gvalue":233};"SPD";19;{"enchanted":false,"gvalue":3};"ATK%";11;{"enchanted":false,"gvalue":5};"DEF%";12;{"enchanted":true,"gvalue":7};"row_942";942;22685501315;85;85;"Khmun *";"Khmun *";false;83.37;"Despair";4;6;15;"HP%";63;"";0;0;"-";"-";"-";"-";11;12;"-";"-";473;19;"-";"Rare";83.37
"ATK%";18;{"enchanted":false,"gvalue":7};"CRate";11;{"enchanted":false,"gvalue":0};"HP%";16;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"row_943";943;38330419995;85;85;"Khmun *";"Khmun *";true;83.63;"Destroy";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";5;18;"-";"-";16;"-";"-";11;"Hero";83.63
"SPD";14;{"enchanted":false,"gvalue":3};"ACC";7;{"enchanted":false,"gvalue":0};"DEF%";26;{"enchanted":false,"gvalue":6};"CRate";6;{"enchanted":false,"gvalue":0};"row_944";944;36697027851;85;85;"Khmun *";"Khmun *";false;88.99;"Endure";6;6;15;"HP%";63;"";0;0;"-";"-";"-";7;"-";26;"-";"-";"-";14;6;"Hero";88.99
"ATK%";12;{"enchanted":false,"gvalue":6};"SPD";26;{"enchanted":false,"gvalue":4};"CRate";8;{"enchanted":true,"gvalue":0};"HP%";15;{"enchanted":false,"gvalue":7};"row_945";945;37857892518;86;86;"Carcano *";"Carcano *";false;107.44;"Revenge";1;6;15;"ATK flat";160;"ACC";8;0;"-";"-";"-";"-";12;"-";"-";15;"-";26;8;"Hero";107.44
"CRate";11;{"enchanted":false,"gvalue":0};"HP%";23;{"enchanted":false,"gvalue":5};"ATK%";11;{"enchanted":true,"gvalue":3};"DEF%";12;{"enchanted":false,"gvalue":6};"row_946";946;31717343540;86;86;"Carcano *";"Carcano *";false;92.38;"Violent";2;6;15;"SPD";42;"ATK flat";14;0;"-";"-";"-";"-";11;12;"-";23;"-";"-";11;"Hero";92.38
"HP%";18;{"enchanted":false,"gvalue":6};"SPD";14;{"enchanted":false,"gvalue":4};"ACC";11;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":true,"gvalue":5};"row_947";947;31183982621;86;86;"Carcano *";"Carcano *";false;97.92;"Violent";3;6;15;"DEF flat";160;"CRate";6;0;"-";"-";"-";11;"-";14;"-";18;"-";14;"-";"Hero";97.92
"ATK%";38;{"enchanted":false,"gvalue":10};"ACC";8;{"enchanted":true,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":8};"SPD";13;{"enchanted":false,"gvalue":3};"row_948";948;38307989314;86;86;"Carcano *";"Carcano *";false;109.52;"Violent";4;6;15;"HP%";63;"CRate";4;0;"-";"-";"-";8;38;14;"-";"-";"-";13;"-";"Legend";109.52
"ATK%";21;{"enchanted":false,"gvalue":6};"DEF%";14;{"enchanted":false,"gvalue":7};"SPD";20;{"enchanted":false,"gvalue":4};"HP%";11;{"enchanted":true,"gvalue":3};"row_949";949;22140848099;86;86;"Carcano *";"Carcano *";false;103.81;"Revenge";5;6;15;"HP flat";2448;"DEF flat";18;0;"-";"-";"-";"-";21;14;"-";11;"-";20;"-";"Hero";103.81
"ATK%";25;{"enchanted":false,"gvalue":6};"DEF%";12;{"enchanted":false,"gvalue":5};"SPD";21;{"enchanted":false,"gvalue":4};"ACC";6;{"enchanted":true,"gvalue":0};"row_950";950;37374382292;86;86;"Carcano *";"Carcano *";false;99.11;"Violent";6;6;15;"HP%";63;"";0;0;"-";"-";"-";6;25;12;"-";"-";"-";21;"-";"Legend";99.11
"HP%";19;{"enchanted":false,"gvalue":6};"ATK%";26;{"enchanted":false,"gvalue":6};"SPD";14;{"enchanted":false,"gvalue":4};"CDmg";7;{"enchanted":false,"gvalue":0};"row_951";951;37888011603;87;87;"Kaki *";"Kaki *";false;99.7;"Violent";1;6;12;"ATK flat";118;"";0;0;"-";7;"-";"-";26;"-";"-";19;"-";14;"-";"Legend";99.7
"DEF%";13;{"enchanted":false,"gvalue":6};"HP%";15;{"enchanted":true,"gvalue":6};"ATK%";28;{"enchanted":false,"gvalue":7};"ACC";14;{"enchanted":false,"gvalue":0};"row_952";952;37172999530;87;87;"Kaki *";"Kaki *";false;98.21;"Endure";2;6;15;"SPD";42;"";0;0;"-";"-";"-";14;28;13;"-";15;"-";"-";"-";"Legend";98.21
"HP%";13;{"enchanted":false,"gvalue":5};"SPD";23;{"enchanted":false,"gvalue":3};"DEF%";13;{"enchanted":true,"gvalue":6};"RES";7;{"enchanted":false,"gvalue":0};"row_953";953;23058158525;87;87;"Kaki *";"Kaki *";false;99.7;"Violent";3;6;15;"DEF flat";160;"ACC";8;0;7;"-";"-";"-";"-";13;"-";13;"-";23;"-";"Hero";99.7
"ATK%";12;{"enchanted":true,"gvalue":4};"SPD";20;{"enchanted":false,"gvalue":3};"DEF%";17;{"enchanted":false,"gvalue":4};"HP flat";814;{"enchanted":false,"gvalue":318};"row_954";954;37941933235;87;87;"Kaki *";"Kaki *";false;93.17;"Violent";4;6;15;"HP%";63;"";0;0;"-";"-";"-";"-";12;17;"-";"-";814;20;"-";"Legend";93.17
"HP%";34;{"enchanted":false,"gvalue":5};"ATK%";18;{"enchanted":true,"gvalue":8};"SPD";14;{"enchanted":false,"gvalue":4};"ATK flat";38;{"enchanted":false,"gvalue":18};"row_955";955;37627907649;87;87;"Kaki *";"Kaki *";false;112.74;"Violent";5;6;12;"HP flat";1800;"CDmg";7;0;"-";"-";38;"-";18;"-";"-";34;"-";14;"-";"Legend";112.74
"DEF%";27;{"enchanted":false,"gvalue":6};"ACC";15;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"HP%";17;{"enchanted":true,"gvalue":6};"row_956";956;21671269775;87;87;"Kaki *";"Kaki *";false;95.54;"Tolerance";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";15;"-";27;"-";17;"-";6;"-";"Hero";95.54
"ACC";13;{"enchanted":false,"gvalue":0};"HP%";28;{"enchanted":false,"gvalue":6};"RES";4;{"enchanted":false,"gvalue":0};"HP flat";456;{"enchanted":false,"gvalue":249};"row_957";957;37399394488;88;88;"Sath *";"Sath *";false;86.19;"Will";1;6;12;"ATK flat";118;"CRate";5;0;4;"-";"-";13;"-";"-";"-";28;456;"-";"-";"Hero";86.19
"DEF%";14;{"enchanted":false,"gvalue":0};"DEF flat";24;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":false,"gvalue":0};"HP flat";292;{"enchanted":false,"gvalue":0};"row_958";958;37665793456;88;88;"Sath *";"Sath *";false;68.8;"Will";2;5;15;"SPD";39;"";0;0;"-";"-";"-";"-";"-";14;24;18;292;"-";"-";"Legend";68.8
"CDmg";12;{"enchanted":false,"gvalue":0};"ACC";12;{"enchanted":false,"gvalue":0};"DEF%";21;{"enchanted":false,"gvalue":7};"SPD";14;{"enchanted":false,"gvalue":4};"row_959";959;36869408347;88;88;"Sath *";"Sath *";false;96.38;"Shield";3;6;12;"DEF flat";118;"HP flat";240;0;"-";12;"-";12;"-";21;"-";"-";"-";14;"-";"Legend";96.38
"CDmg";11;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"SPD";13;{"enchanted":false,"gvalue":0};"row_960";960;37625985685;88;88;"Sath *";"Sath *";false;80.57;"Shield";4;6;15;"HP%";63;"";0;0;7;11;"-";"-";"-";"-";"-";"-";"-";13;10;"Legend";80.57
"CRate";10;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":0};"HP%";6;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"row_961";961;37288670467;88;88;"Sath *";"Sath *";false;73.51;"Will";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";"-";8;15;"-";6;"-";"-";10;"Rare";73.51
"ATK%";8;{"enchanted":false,"gvalue":0};"ATK flat";32;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":false,"gvalue":5};"row_962";962;37750999135;88;88;"Sath *";"Sath *";false;84.88;"Will";6;6;15;"ACC";64;"RES";8;0;"-";"-";32;"-";8;"-";"-";10;"-";17;"-";"Hero";84.88
"CDmg";20;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":3};"HP%";11;{"enchanted":false,"gvalue":4};"CRate";6;{"enchanted":false,"gvalue":0};"row_963";963;24762642539;89;89;"Copper *";"Copper *";false;87.37;"Fatal";1;6;12;"ATK flat";118;"RES";4;0;"-";20;"-";"-";"-";"-";"-";11;"-";9;6;"Rare";87.37
"DEF flat";29;{"enchanted":false,"gvalue":15};"HP%";11;{"enchanted":false,"gvalue":6};"CDmg";26;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"row_964";964;24762884667;89;89;"Copper *";"Copper *";false;84.39;"Energy";2;6;15;"DEF%";63;"";0;0;"-";26;"-";"-";"-";"-";29;11;"-";6;"-";"Hero";84.39
"SPD";10;{"enchanted":false,"gvalue":4};"DEF%";31;{"enchanted":false,"gvalue":9};"CRate";10;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"row_965";965;21537654789;89;89;"Copper *";"Copper *";false;99.7;"Blade";3;6;15;"DEF flat";160;"HP%";6;0;"-";7;"-";"-";"-";31;"-";"-";"-";10;10;"Hero";99.7
"CRate";9;{"enchanted":false,"gvalue":0};"HP flat";977;{"enchanted":false,"gvalue":353};"ATK%";11;{"enchanted":true,"gvalue":4};"DEF%";29;{"enchanted":false,"gvalue":7};"row_966";966;37635779720;89;89;"Copper *";"Copper *";false;96.8;"Nemesis";4;6;15;"CDmg";80;"HP%";6;0;"-";"-";"-";"-";11;29;"-";"-";977;"-";9;"Legend";96.8
"ACC";7;{"enchanted":false,"gvalue":0};"DEF flat";54;{"enchanted":false,"gvalue":16};"DEF%";28;{"enchanted":false,"gvalue":6};"CRate";5;{"enchanted":false,"gvalue":0};"row_967";967;31416301282;89;89;"Copper *";"Copper *";false;85.6;"Rage";5;6;15;"HP flat";2448;"ATK flat";17;0;"-";"-";"-";7;"-";28;54;"-";"-";"-";5;"Legend";85.6
"HP%";15;{"enchanted":true,"gvalue":6};"CDmg";12;{"enchanted":false,"gvalue":0};"ATK%";21;{"enchanted":false,"gvalue":7};"CRate";17;{"enchanted":false,"gvalue":0};"row_968";968;38214675315;89;89;"Copper *";"Copper *";false;101.98;"Blade";6;6;15;"DEF%";63;"HP flat";172;0;"-";12;"-";"-";21;"-";"-";15;"-";"-";17;"Legend";101.98
"CDmg";9;{"enchanted":false,"gvalue":0};"SPD";28;{"enchanted":false,"gvalue":5};"CRate";13;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"row_969";969;38362560301;90;90;"Bernard *";"Bernard *";true;99.96;"Energy";1;6;12;"ATK flat";118;"";0;0;7;9;"-";"-";"-";"-";"-";"-";"-";28;13;"Legend";99.96
"HP flat";331;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"DEF flat";35;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"row_970";970;21795419674;90;90;"Bernard *";"Bernard *";false;74.33;"Swift";2;6;15;"SPD";42;"ATK%";8;0;"-";5;"-";"-";"-";"-";35;19;331;"-";"-";"Hero";74.33
"SPD";21;{"enchanted":false,"gvalue":3};"DEF%";6;{"enchanted":false,"gvalue":0};"CRate";3;{"enchanted":false,"gvalue":0};"CDmg";3;{"enchanted":false,"gvalue":0};"row_971";971;22092318417;90;90;"Bernard *";"Bernard *";false;67.35;"Swift";3;5;12;"DEF flat";99;"";0;0;"-";3;"-";"-";"-";6;"-";"-";"-";21;3;"Hero";67.35
"SPD";27;{"enchanted":false,"gvalue":4};"HP flat";234;{"enchanted":false,"gvalue":0};"DEF flat";14;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"row_972";972;31182440235;90;90;"Bernard *";"Bernard *";false;84.19;"Guard";4;6;12;"ATK flat";118;"RES";6;0;"-";"-";"-";"-";"-";7;14;"-";234;27;"-";"Hero";84.19
"ATK flat";45;{"enchanted":false,"gvalue":15};"SPD";25;{"enchanted":false,"gvalue":4};"CDmg";5;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_973";973;38408626574;90;90;"Bernard *";"Bernard *";false;85.76;"Swift";5;6;12;"HP flat";1800;"";0;0;"-";5;45;8;"-";"-";"-";"-";"-";25;"-";"Legend";85.76
"CRate";5;{"enchanted":false,"gvalue":0};"ATK flat";16;{"enchanted":false,"gvalue":0};"SPD";24;{"enchanted":false,"gvalue":3};"DEF flat";28;{"enchanted":false,"gvalue":0};"row_974";974;21763060553;90;90;"Bernard *";"Bernard *";false;78.1;"Swift";6;6;12;"HP%";47;"";0;0;"-";"-";16;"-";"-";"-";28;"-";"-";24;5;"Legend";78.1
"HP flat";575;{"enchanted":false,"gvalue":241};"CDmg";19;{"enchanted":false,"gvalue":0};"HP%";15;{"enchanted":false,"gvalue":4};"ATK%";9;{"enchanted":true,"gvalue":4};"row_975";975;26870122881;92;92;"Lushen 2 *";"Lushen 2 *";false;86.77;"Revenge";1;6;15;"ATK flat";160;"CRate";4;0;"-";19;"-";"-";9;"-";"-";15;575;"-";"-";"Legend";86.77
"CRate";16;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"SPD";13;{"enchanted":false,"gvalue":4};"ACC";4;{"enchanted":true,"gvalue":0};"row_976";976;26073925565;92;92;"Lushen 2 *";"Lushen 2 *";false;84.27;"Endure";2;6;15;"ATK%";63;"HP%";6;0;"-";5;"-";4;"-";"-";"-";"-";"-";13;16;"Hero";84.27
"CRate";11;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":4};"HP flat";486;{"enchanted":false,"gvalue":221};"row_977";977;25091353678;92;92;"Lushen 2 *";"Lushen 2 *";false;89.49;"Swift";3;6;15;"DEF flat";160;"DEF%";8;0;"-";12;"-";"-";"-";"-";"-";"-";486;14;11;"Hero";89.49
"ATK%";32;{"enchanted":false,"gvalue":5};"HP flat";864;{"enchanted":false,"gvalue":421};"SPD";7;{"enchanted":false,"gvalue":2};"DEF%";9;{"enchanted":false,"gvalue":4};"row_978";978;31283024838;92;92;"Lushen 2 *";"Lushen 2 *";false;88.88;"Endure";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";32;9;"-";"-";864;7;"-";"Legend";88.88
"ATK flat";32;{"enchanted":false,"gvalue":13};"ATK%";12;{"enchanted":false,"gvalue":6};"CRate";23;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":true,"gvalue":0};"row_979";979;37727761493;92;92;"Lushen 2 *";"Lushen 2 *";false;86.67;"Destroy";5;6;12;"HP flat";1800;"";0;0;"-";"-";32;"-";12;"-";"-";"-";"-";6;23;"Hero";86.67
"SPD";6;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"HP flat";459;{"enchanted":false,"gvalue":180};"ACC";7;{"enchanted":false,"gvalue":0};"row_980";980;26439695381;92;92;"Lushen 2 *";"Lushen 2 *";false;73.72;"Fatal";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";7;"-";"-";"-";"-";459;6;17;"Rare";73.72
"CRate";12;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"HP%";12;{"enchanted":false,"gvalue":0};"ATK%";14;{"enchanted":true,"gvalue":6};"row_981";981;24446363402;93;93;"Triana *";"Triana *";false;85.12;"Violent";1;6;12;"ATK flat";118;"";0;0;"-";"-";"-";"-";14;"-";"-";12;"-";10;12;"Hero";85.12
"CRate";10;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":true,"gvalue":7};"DEF%";31;{"enchanted":false,"gvalue":9};"ATK%";19;{"enchanted":false,"gvalue":7};"row_982";982;37248163613;93;93;"Triana *";"Triana *";false;115.48;"Destroy";2;6;15;"SPD";42;"CDmg";7;0;"-";"-";"-";"-";19;31;"-";18;"-";"-";10;"Legend";115.48
"SPD";15;{"enchanted":false,"gvalue":3};"HP%";16;{"enchanted":true,"gvalue":7};"CRate";16;{"enchanted":false,"gvalue":0};"DEF%";10;{"enchanted":false,"gvalue":4};"row_983";983;26044513822;93;93;"Triana *";"Triana *";false;95.83;"Destroy";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";"-";"-";10;"-";16;"-";15;16;"Hero";95.83
"ATK%";15;{"enchanted":false,"gvalue":7};"SPD";13;{"enchanted":false,"gvalue":3};"CRate";9;{"enchanted":false,"gvalue":0};"HP%";26;{"enchanted":false,"gvalue":5};"row_984";984;23832879029;93;93;"Triana *";"Triana *";false;98.51;"Violent";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";15;"-";"-";26;"-";13;9;"Legend";98.51
"ATK%";20;{"enchanted":false,"gvalue":7};"DEF%";11;{"enchanted":false,"gvalue":6};"SPD";19;{"enchanted":false,"gvalue":3};"HP%";10;{"enchanted":true,"gvalue":4};"row_985";985;37626001672;93;93;"Triana *";"Triana *";false;102.08;"Violent";5;6;12;"HP flat";1800;"CRate";6;0;"-";"-";"-";"-";20;11;"-";10;"-";19;"-";"Hero";102.08
